Graph.Name,avg_invasion_time_beta0.2_gamma0.04,avg_prop_infected_beta0.2_gamma0.04,avg_invasion_time_beta0.1_gamma0.04,avg_prop_infected_beta0.1_gamma0.04,avg_invasion_time_beta0.05_gamma0.04,avg_prop_infected_beta0.05_gamma0.04,avg_invasion_time_beta0.025_gamma0.04,avg_prop_infected_beta0.025_gamma0.04,avg_invasion_time_beta0.01_gamma0.04,avg_prop_infected_beta0.01_gamma0.04,avg_invasion_time_beta0.2_gamma0.4,avg_prop_infected_beta0.2_gamma0.4,avg_invasion_time_beta0.1_gamma0.4,avg_prop_infected_beta0.1_gamma0.4,avg_invasion_time_beta0.05_gamma0.4,avg_prop_infected_beta0.05_gamma0.4,avg_invasion_time_beta0.025_gamma0.4,avg_prop_infected_beta0.025_gamma0.4,avg_invasion_time_beta0.01_gamma0.4,avg_prop_infected_beta0.01_gamma0.4,Fiedler,Spectral_radius,Network_size,Highest_degree,highest_degree_scaled,Modularity,central,Qrel,Mean_degree,Transitivity,Diameter,Mean_pathLength
mammalia_voles_kcs_trapping_25,2.393939394,0.645827646,3.080808081,0.5002275,5.43877551,0.332965619,13.24731183,0.158384191,27.23076923,0.093324093,3.467391304,0.141010576,4.7,0.088888889,3.875,0.068693694,100,0,100,0,0.043598367,6.442384478,111,83,0.747747748,0.734019097,0.347222222,0.846519097,0.039312039,0.454205607,13,5.476494676
mammalia_voles_kcs_trapping_26,2.38,0.524102564,3.39,0.373589744,5.939393939,0.231459898,11.1954023,0.147067492,14.72222222,0.096153846,2.777777778,0.117547747,3.4,0.093162393,2,0.094017094,3,0.076923077,100,0,0.00690306,8.130150951,117,23,0.196581197,0.77711015,0.097647059,0.861498335,0.034924845,0.551954242,23,8.913203655
mammalia_voles_kcs_trapping_27,2.32,0.671261261,2.91,0.532162162,4.608247423,0.389430668,10.96808511,0.21870807,22,0.114904378,2.894736842,0.18359412,4.454545455,0.112530713,4.375,0.079954955,2,0.09009009,100,0,0.065845459,9.289292821,111,17,0.153153153,0.726955556,0.21182266,0.856955556,0.049140049,0.569343066,14,5.123996724
mammalia_voles_kcs_trapping_28,2.577319588,0.611441847,3.734042553,0.419388672,6.304347826,0.27418861,9.6,0.162253521,15,0.102026795,2.951219512,0.14307798,2.974358974,0.100397255,3.125,0.091549296,3.666666667,0.056338028,100,0,0.030440999,6.425600678,71,29,0.408450704,0.743866667,0.156862745,0.863866667,0.060362173,0.575409836,16,5.927162978
mammalia_voles_kcs_trapping_29,3.120689655,0.619675456,4.3,0.461176471,6.743589744,0.360482655,7.435897436,0.2413273,13.625,0.213235294,2.833333333,0.233333333,3.208333333,0.176470588,3.285714286,0.147058824,4.5,0.147058824,3.333333333,0.176470588,0.107299599,4.422600947,17,15,0.882352941,0.475591716,0.10952381,0.667899408,0.191176471,0.56,9,3.257352941
mammalia_voles_kcs_trapping_30,2.844444444,0.784615385,4.340425532,0.633387889,7.5,0.482371795,7.875,0.344230769,14.96153846,0.24556213,2.428571429,0.293956044,2.6,0.235897436,3.875,0.211538462,3,0.166666667,3,0.153846154,0.663058262,4.076197785,13,1,0.076923077,0.335743802,0.143385754,0.65392562,0.282051282,0.454545455,4,2.102564103
mammalia_voles_kcs_trapping_31,4.578947368,0.873684211,5.666666667,0.762962963,11.06666667,0.786666667,13.125,0.575,20.66666667,0.466666667,2.166666667,0.6,2.75,0.45,2.5,0.5,2,0.4,100,0,1,2.685543933,5,3,0.6,0,0.064705882,NA,0.6,0.545454545,2,1.4
mammalia_voles_kcs_trapping_32,3.692307692,0.60989011,5.243902439,0.496515679,7.88372093,0.302325581,10.375,0.254464286,13.78947368,0.214285714,2.724137931,0.204433498,3.25,0.151785714,3,0.178571429,2.333333333,0.166666667,100,0,0.153379608,2.945599143,14,12,0.857142857,0.486328125,0.152631579,0.736328125,0.175824176,0.310344828,7,3.043956044
mammalia_voles_kcs_trapping_33,3.541666667,0.798611111,5.529411765,0.637254902,11.2173913,0.608695652,12.05555556,0.462962963,20,0.5,2.444444444,0.481481481,2.2,0.4,4,0.375,2.5,0.416666667,4,0.333333333,0.631350628,2.445787042,6,4,0.666666667,0.166666667,0.222222222,0.5,0.4,0.3,3,1.733333333
mammalia_voles_kcs_trapping_34,5.1,0.933333333,9.153846154,0.948717949,11.66666667,0.777777778,6.666666667,0.777777778,21,0.666666667,2.5,0.666666667,2,0.666666667,3,0.666666667,4,0.666666667,100,0,1,1.414213562,3,2,0.666666667,0,0.1,NA,0.666666667,0,2,1.333333333
mammalia_voles_kcs_trapping_35,3.933333333,0.866666667,4.85,0.71,10.35714286,0.628571429,13.72727273,0.509090909,11.9,0.4,2.8,0.48,2.428571429,0.457142857,3.6,0.4,2.5,0.5,2,0.4,0.518805696,2.214319743,5,4,0.8,0.22,0.086894587,0.42,0.5,0.5,3,1.7
mammalia_voles_kcs_trapping_36,4,0.714285714,5.6,0.577142857,9.12,0.508571429,17.55555556,0.365079365,18.44444444,0.333333333,2.846153846,0.373626374,3.6,0.285714286,4.333333333,0.285714286,5.5,0.285714286,100,0,0.267949192,2.253271607,7,2,0.285714286,0.357142857,0.019443833,0.5,0.333333333,0.333333333,4,2.238095238
mammalia_voles_kcs_trapping_37,2.902777778,0.455853175,4.402777778,0.344246032,7.428571429,0.234126984,9.525423729,0.180992736,16.63043478,0.130434783,2.857142857,0.154081633,3.291666667,0.130952381,3.5625,0.095982143,2.25,0.080357143,3,0.107142857,0.030918335,3.603452524,28,1,0.035714286,0.617685733,0.2,0.745890861,0.103174603,0.35483871,12,5.208994709
mammalia_voles_kcs_trapping_38,4.19047619,0.880952381,5.333333333,0.766666667,8.533333333,0.716666667,14.9,0.65,28,0.541666667,3.444444444,0.527777778,6.5,0.5,3,0.5,6,0.5,100,0,1,2.170086487,4,2,0.5,0,0.106617647,NA,0.666666667,0.6,2,1.333333333
mammalia_voles_kcs_trapping_39,4.176470588,0.794117647,7.375,0.8125,7.375,0.671875,14.875,0.53125,16.6,0.55,3,0.59375,3,0.5,3,0.5,100,0,100,0,0.585786438,1.618033989,4,1,0.25,0.166666667,0.333333333,0.5,0.5,0,3,1.666666667
mammalia_voles_kcs_trapping_40,3.4,0.752,6.35,0.65,9.352941176,0.6,12.09090909,0.472727273,16.71428571,0.542857143,3.6,0.52,3.333333333,0.466666667,2,0.4,4.333333333,0.466666667,2.5,0.4,0.518805696,2.214319743,5,2,0.4,0.22,0.19047619,0.42,0.5,0.5,3,1.7
mammalia_voles_kcs_trapping_41,5.375,1,7.666666667,1,7.75,1,20.33333333,1,28.5,1,3,1,5,1,100,0,2,1,100,0,2,1,2,2,1,0,0.135327635,NA,1,NA,1,1
mammalia_voles_kcs_trapping_42,4.555555556,1,9,1,9.333333333,1,13.25,1,13,1,2.2,1,2,1,100,0,100,0,100,0,2,1,2,2,1,0,0.113756614,NA,1,NA,1,1
mammalia_voles_kcs_trapping_43,3.083333333,0.972222222,4.285714286,0.928571429,6.625,0.958333333,11.88888889,0.814814815,19,0.666666667,2.666666667,0.722222222,3,0.666666667,2.5,0.666666667,100,0,2.5,0.666666667,3,2,3,3,1,0,0.06031746,NA,1,1,1,1
mammalia_voles_kcs_trapping_44,3.147058824,0.783088235,5.1,0.5625,5.896551724,0.594827586,13.41666667,0.411458333,21.41666667,0.354166667,2.875,0.390625,2.857142857,0.303571429,2.75,0.296875,3,0.25,100,0,0.404053336,3.584753965,8,2,0.25,0.184027778,0.185897436,0.600694444,0.428571429,0.6,4,1.892857143
mammalia_voles_kcs_trapping_45,3.55,0.8,5.2,0.66,12.42857143,0.585714286,10.09090909,0.509090909,11.66666667,0.4,3.75,0.45,2.8,0.4,2.4,0.4,100,0,100,0,0.381966011,1.732050808,5,2,0.4,0.21875,0.181818182,0.46875,0.4,0,4,2
mammalia_voles_kcs_trapping_46,3.360655738,0.593442623,5.24137931,0.493965517,7,0.279,12.59090909,0.211363636,13.25,0.1609375,2.59375,0.1921875,3.368421053,0.152631579,3.25,0.133333333,3,0.115,2,0.2,0.141820335,4.003711011,20,19,0.95,0.472565158,0.238095238,0.583676269,0.142105263,0.333333333,7,3.2
mammalia_voles_kcs_trapping_47,3.095744681,0.580319149,4.43956044,0.423443223,8.102272727,0.263636364,11.32876712,0.168493151,24.67857143,0.102380952,3.333333333,0.147727273,4.04,0.108,3.375,0.097916667,100,0,100,0,0.037165721,5.080363863,60,37,0.616666667,0.681322314,0.166666667,0.82677686,0.062146893,0.420918367,13,5.337853107
mammalia_voles_kcs_trapping_48,2.418367347,0.629067843,3.882978723,0.474698102,5.602150538,0.323597791,10.66233766,0.194980695,19.78431373,0.110492846,2.974683544,0.161991105,4.29787234,0.104370328,5.076923077,0.075883576,100,0,100,0,0.034166345,7.270001435,74,58,0.783783784,0.68102067,0.245454545,0.845577632,0.058496853,0.453947368,15,5.315438726
mammalia_voles_kcs_trapping_49,2.413793103,0.756978654,2.904761905,0.650793651,4.212765957,0.495440729,5.509090909,0.381818182,14.27777778,0.182539683,2.490196078,0.296918768,2.64516129,0.193548387,3,0.156190476,2.761904762,0.133786848,2.8,0.123809524,0.31101503,7.214714938,21,4,0.19047619,0.405304379,0.2,0.556247775,0.252380952,0.744897959,5,2.314285714
mammalia_voles_kcs_trapping_50,2.733333333,0.732407407,4.723404255,0.587470449,5.924528302,0.432914046,8.666666667,0.264550265,13.55882353,0.169934641,2.606060606,0.215488215,2.666666667,0.172839506,2.842105263,0.157894737,2.625,0.152777778,3.4,0.133333333,0.261161525,4.334207417,18,16,0.888888889,0.498535156,0.090384615,0.748535156,0.209150327,0.545454545,5,2.640522876
mammalia_voles_kcs_trapping_51,3.644444444,0.656410256,3.729166667,0.493589744,8.078947368,0.374493927,10.88235294,0.228506787,14.8125,0.221153846,2.851851852,0.247863248,3.538461538,0.201183432,3.6,0.184615385,2.666666667,0.153846154,5,0.153846154,0.147694614,2.993087891,13,11,0.846153846,0.462890625,0.128205128,0.712890625,0.205128205,0.387096774,6,2.884615385
mammalia_voles_kcs_trapping_52,5,0.909090909,5.3,0.833333333,15.83333333,0.666666667,9.5,0.777777778,85,0.666666667,2.5,0.833333333,2,0.666666667,100,0,100,0,100,0,1,1.414213562,3,2,0.666666667,0,0.075620085,NA,0.666666667,0,2,1.333333333
mammalia_voles_kcs_trapping_53,2.896551724,0.763546798,4.259259259,0.703703704,6.952380952,0.476190476,11.88235294,0.453781513,15.25,0.369047619,3.2,0.438095238,3.307692308,0.384615385,2,0.357142857,2,0.285714286,100,0,0.422110508,3.173197841,7,1,0.142857143,0.166666667,0.084045584,0.277777778,0.428571429,0.631578947,4,1.857142857
mammalia_voles_kcs_trapping_54,2.565217391,0.895652174,4.88,0.736,7.35,0.72,8.666666667,0.586666667,6.25,0.475,2.466666667,0.573333333,2.8,0.48,2.75,0.4,4.5,0.6,3,0.4,1,3.086130198,5,3,0.6,0.030612245,0.138095238,0.459183673,0.7,0.8,2,1.3
mammalia_voles_kcs_trapping_55,2.314606742,0.640449438,3.146341463,0.513513514,4.8625,0.366216216,8.059701493,0.232351755,12.51785714,0.11969112,2.647058824,0.191176471,2.630434783,0.12573443,2.956521739,0.103407756,4.25,0.091216216,2,0.087837838,0.073961215,5.474694647,37,1,0.027027027,0.613140582,0.333333333,0.757877424,0.114114114,0.527687296,9,3.905405405
mammalia_voles_kcs_trapping_56,3.761904762,0.758241758,4.563636364,0.623776224,8.558823529,0.50678733,6.64516129,0.367245658,12.40909091,0.286713287,2.666666667,0.341880342,3.176470588,0.226244344,3.066666667,0.230769231,3.555555556,0.179487179,100,0,0.489925775,4.621193588,13,10,0.769230769,0.314744802,0.213450292,0.662570888,0.294871795,0.585365854,4,2.08974359
mammalia_voles_kcs_trapping_57,3.442622951,0.590163934,3.93877551,0.378826531,6.810810811,0.336148649,13.35294118,0.21875,20.2173913,0.16576087,3.222222222,0.211805556,2.782608696,0.184782609,3,0.170454545,2.4,0.175,3.5,0.15625,0.073021322,3.071917492,16,13,0.8125,0.505540166,0.143874644,0.663434903,0.158333333,0.315789474,8,3.691666667
mammalia_voles_kcs_trapping_58,3.666666667,0.714285714,4.47826087,0.597826087,7.791666667,0.510416667,12.85,0.38125,14.14285714,0.357142857,2.315789474,0.375,2.636363636,0.329545455,3.4,0.2875,3.333333333,0.25,100,0,0.375650899,3.417078286,8,3,0.375,0.210743802,0.087012987,0.483471074,0.392857143,0.6,5,2.071428571
mammalia_voles_kcs_trapping_59,2.826086957,0.671014493,4.28,0.524,7.487179487,0.370940171,9.96875,0.270833333,11.45,0.216666667,2.875,0.255555556,3.277777778,0.222222222,3.6,0.193333333,2.5,0.133333333,4,0.133333333,0.171577889,4.49508471,15,10,0.666666667,0.3896,0.199134199,0.6296,0.238095238,0.592105263,8,2.923809524
mammalia_voles_kcs_trapping_60,2.807228916,0.592133239,3.905882353,0.458477509,5.492753623,0.297953964,9.032258065,0.172201139,15.37777778,0.12745098,2.732142857,0.161764706,3.655172414,0.115618661,2.5625,0.102941176,3.333333333,0.102941176,2,0.070588235,0.143248703,4.252233178,34,17,0.5,0.552514793,0.091839807,0.821745562,0.092691622,0.333333333,9,3.652406417
mammalia_voles_kcs_trapping_61,2.5625,0.61780303,4.157894737,0.409489633,5.746666667,0.266666667,9.233333333,0.160606061,11.8125,0.119318182,2.75,0.156759907,2.764705882,0.121212121,3.454545455,0.082644628,2.4,0.109090909,3,0.060606061,0.083318074,4.168339681,33,9,0.272727273,0.633,0.060687961,0.813,0.09469697,0.425373134,10,4.195075758
mammalia_voles_kcs_trapping_62,3.085106383,0.661938534,6.576923077,0.521367521,6.035714286,0.432539683,12.91666667,0.314814815,21.06666667,0.318518519,2.666666667,0.288888889,2.222222222,0.271604938,3.5,0.222222222,3,0.333333333,3,0.222222222,0.241988598,2.508079316,9,5,0.555555556,0.364197531,0.07714412,0.586419753,0.25,0.230769231,5,2.5
mammalia_voles_kcs_trapping_63,4.093023256,0.661733615,5.966666667,0.484848485,9.56,0.374545455,11.1,0.313636364,16.46666667,0.224242424,2.733333333,0.266666667,3,0.261363636,3.444444444,0.191919192,2.5,0.227272727,4,0.181818182,0.173449563,2.761384056,11,1,0.090909091,0.371527778,0.069041769,0.704861111,0.218181818,0.315789474,7,2.890909091
mammalia_voles_kcs_trapping_64,3.128205128,0.807692308,4.6875,0.65625,6.5,0.4625,7.652173913,0.365217391,13.93333333,0.26,2.72,0.364,3.384615385,0.3,2.75,0.25,2.333333333,0.2,100,0,0.529671443,3.374792487,10,7,0.7,0.286666667,0.068209256,0.62,0.333333333,0.342857143,4,1.977777778
mammalia_voles_plj_trapping_01,4.210526316,0.747368421,6,0.676923077,8.4,0.52,9.818181818,0.545454545,35,0.6,2.8,0.46,3.125,0.45,3,0.466666667,2,0.4,100,0,0.697224362,2.302775638,5,2,0.4,0.08,0.183823529,0.48,0.5,0.428571429,3,1.6
reptilia_tortoise_network_fi,2.05,0.566754032,2.76,0.409576613,4.36,0.253951613,8.96969697,0.139764581,24.46153846,0.07087469,2.836734694,0.114981073,3.8,0.071370968,100,0,100,0,100,0,0.017623154,9.377258169,496,119,0.239919355,0.845917299,0.217948718,0.930266892,0.00801564,0.419774011,21,7.933447377
Badger_Autumn1.csv ,2.513888889,0.703472222,3.24137931,0.587931034,4.387755102,0.454081633,6.944444444,0.313888889,12.68292683,0.225609756,2.288461538,0.291346154,3.093023256,0.188372093,2.789473684,0.155263158,4.545454545,0.15,2.5,0.125,0.13459824,7.022381566,20,1,0.05,0.481983418,0.4,0.499840561,0.294736842,0.803389831,6,2.747368421
Badger_Autumn2.csv ,2.346153846,0.826923077,2.92,0.71,5.547169811,0.549865229,7.195652174,0.388198758,7.9375,0.310267857,2.324324324,0.395752896,2.742857143,0.248979592,2.866666667,0.195238095,3.333333333,0.174603175,3.5,0.142857143,0.39483841,7.049937763,14,12,0.857142857,0.34875,0.208791209,0.39875,0.43956044,0.870967742,4,1.956043956
Badger_Autumn3.csv ,2.76,0.761538462,3.245901639,0.630517024,4.405797101,0.485507246,7.363636364,0.334265734,16.38461538,0.185650888,2.482758621,0.270557029,2.70212766,0.179214403,3.615384615,0.121301775,3.444444444,0.111111111,2.5,0.134615385,0.162391679,6.608972889,26,22,0.846153846,0.48552016,0.4,0.664624638,0.206153846,0.584527221,7,2.747692308
Badger_Autumn4.csv ,2.225,0.624085366,3.144444444,0.472899729,3.538461538,0.353658537,6.935897436,0.207004378,11.11940299,0.132508191,2.417721519,0.188947206,2.593220339,0.132286069,3.027027027,0.098220171,2.631578947,0.093709884,2.25,0.097560976,0.04537297,8.030493872,41,29,0.707317073,0.699130499,0.333333333,0.742233948,0.141463415,0.771293375,8,3.941463415
Badger_Spring1.csv ,2.253333333,0.7536,2.902777778,0.586666667,4.484848485,0.46,6.614035088,0.292631579,13.28846154,0.187692308,2.349206349,0.26031746,2.707317073,0.181463415,2.458333333,0.145,3.333333333,0.116666667,3.4,0.096,0.120083411,7.416865497,25,11,0.44,0.545824241,0.25,0.644415791,0.236666667,0.744245524,5,2.826666667
Badger_Spring2.csv ,2.764705882,0.789215686,3.854166667,0.696614583,6.933333333,0.526388889,7.422222222,0.369444444,14.95238095,0.273809524,2.511111111,0.347222222,2.454545455,0.263257576,2.714285714,0.160714286,2,0.175,2,0.1875,0.293491037,7.258962234,16,12,0.75,0.288534343,0.166666667,0.428069227,0.358333333,0.768292683,4,2.025
Badger_Spring3.csv ,2.697674419,0.598006645,4.955555556,0.511111111,6.441860465,0.360465116,9.657142857,0.285714286,8.05,0.235714286,2.689655172,0.273399015,2.684210526,0.184210526,2.384615385,0.197802198,3.714285714,0.142857143,3.5,0.178571429,0.153667447,3.94059512,14,3,0.214285714,0.445247934,0.119047619,0.58161157,0.241758242,0.578947368,7,2.868131868
Badger_Summer1.csv ,2.296296296,0.705328135,2.916666667,0.558270677,4.376470588,0.411145511,6.55,0.244078947,9.777777778,0.131578947,2.525641026,0.212887989,2.901960784,0.141898865,3.083333333,0.110745614,3.428571429,0.082706767,3.333333333,0.083333333,0.096196693,8.10130881,38,20,0.526315789,0.654106653,0.333333333,0.746699246,0.153627312,0.721581549,8,3.523470839
Badger_Summer2.csv ,2.5,0.794047619,3.289855072,0.642512077,4.183333333,0.534027778,6.126984127,0.353174603,10.95121951,0.181910569,2.532258065,0.299731183,2.743589744,0.176282051,3.45,0.133333333,3.533333333,0.116666667,3.8,0.108333333,0.28559473,6.895431324,24,1,0.041666667,0.429443359,0.166666667,0.585693359,0.231884058,0.566197183,6,2.420289855
Badger_Summer3.csv ,2.317073171,0.679790941,2.827160494,0.525573192,4.168831169,0.389239332,5.633802817,0.288933602,10.56923077,0.176263736,2.465753425,0.257925636,3.156862745,0.16302521,2.535714286,0.128571429,2.5,0.085714286,3,0.085714286,0.103150874,8.536031472,35,1,0.028571429,0.597841455,0.25,0.685220096,0.173109244,0.721461187,8,3.240336134
Badger_Summer4.csv ,2.173333333,0.804057971,2.521126761,0.688916105,3.313432836,0.537962362,5.787878788,0.347167325,9.727272727,0.219762846,2.376811594,0.277882798,2.695652174,0.189035917,2.56,0.151304348,2.714285714,0.118012422,3.4,0.156521739,0.222871915,8.110637128,23,1,0.043478261,0.548266667,0,0.6016,0.296442688,0.815217391,6,2.505928854
Badger_Winter1.csv ,2.394736842,0.889473684,3.314285714,0.822857143,5.428571429,0.642857143,9.558823529,0.491176471,13.38461538,0.361538462,2.71875,0.415625,2.608695652,0.286956522,2.533333333,0.28,2.666666667,0.25,3,0.3,1.310099568,5.58508939,10,6,0.6,0.247781065,0,0.440088757,0.577777778,0.762711864,3,1.488888889
Badger_Winter2.csv ,2.682539683,0.653174603,3.561403509,0.519298246,4.631578947,0.406140351,6.918367347,0.274489796,12.94736842,0.211842105,2.557692308,0.252884615,2.810810811,0.181081081,4,0.1475,2.866666667,0.13,2.75,0.1125,0.090035193,7.623727405,20,18,0.9,0.460983728,0,0.499445266,0.273684211,0.87544484,7,3.094736842
Badger_Winter3.csv ,2.611111111,0.697712418,2.678571429,0.558473389,4.376811594,0.400682012,6.695652174,0.26342711,12.48888889,0.158169935,2.547945205,0.216357776,2.918367347,0.171068427,3.2,0.104411765,2.6875,0.101102941,3.5,0.073529412,0.12907592,8.305281206,34,26,0.764705882,0.556152639,0.285714286,0.644064726,0.162210339,0.698473282,8,3.322638146
Badger_Winter4.csv ,2.455696203,0.696598101,3.08974359,0.508814103,4.186666667,0.384166667,6.612903226,0.274193548,13.74137931,0.157866379,2.451612903,0.222782258,2.759259259,0.143518519,3.047619048,0.110119048,2.842105263,0.100328947,4.25,0.078125,0.11236931,7.211681949,32,10,0.3125,0.571850228,0.1,0.675746332,0.155241935,0.643391521,9,3.413306452
Chimp__AugSRI_G_Matrix.csv ,2,0.959212377,2.012048193,0.942771084,2.125,0.909090909,2.333333333,0.845899471,3.395061728,0.695816187,2,0.75994513,2.057471264,0.654214559,2.128205128,0.490384615,2.588235294,0.269607843,3.075,0.136805556,29,34.69535011,36,25,0.694444444,0,0.226315789,NA,0.99047619,0.991724925,2,1.00952381
Chimp__DecSRI_G_Matrix.csv ,2.042253521,0.91498994,2.197530864,0.888447972,2.289473684,0.839755639,2.868421053,0.752349624,4.791044776,0.547441365,2.04109589,0.679549902,2.069444444,0.544146825,2.701492537,0.358742004,3.170212766,0.220364742,3.045454545,0.11525974,0.961242198,23.60014324,28,19,0.678571429,0.038323284,0.073446328,0.392219388,0.814814815,0.941218741,3,1.21957672
Chimp__JunSRI_G_Matrix.csv ,2,0.95045045,2.093023256,0.928470754,2.188235294,0.888413547,2.518987342,0.798619102,3.486842105,0.633173844,2,0.741913517,2.036585366,0.606430155,2.289473684,0.418261563,2.583333333,0.250841751,3.102564103,0.132867133,5.975236138,29.80666304,33,20,0.606060606,0.012221007,0.133283969,0.379653157,0.90719697,0.955306049,3,1.09469697
Chimp_Apr_Prob5_MatrixNoNAs.csv ,2.170731707,0.841463415,2.827160494,0.767361111,3.721518987,0.663765823,4.72,0.490833333,8.920634921,0.280257937,2.202702703,0.439611486,2.811594203,0.259963768,2.571428571,0.175,2.961538462,0.115384615,3.333333333,0.09375,0.905006324,10.58810286,32,29,0.90625,0.273402367,0.297619048,0.665710059,0.262096774,0.487179487,3,1.887096774
Chimp_AprSRI_G_Matrix.csv ,2.011764706,0.959001783,2.0125,0.939393939,2.073170732,0.902069475,2.37804878,0.837028825,3.893333333,0.665050505,2,0.751438435,2.034482759,0.632532219,2.211267606,0.450704225,2.587301587,0.241943242,3.263157895,0.131578947,28,31.77367886,33,23,0.696969697,0,0.14379085,NA,0.992424242,0.993054694,2,1.007575758
Chimp_Aug_Prob5_MatrixNoNAs.csv ,2.043956044,0.901726845,2.178571429,0.857482993,2.810126582,0.768535262,3.948717949,0.639194139,5.891891892,0.415057915,2.153846154,0.550915751,2.435897436,0.386080586,3.23880597,0.214072495,3.404761905,0.113605442,2.363636364,0.106493506,0.974859175,14.9935158,35,7,0.2,0.270780496,0.211538462,0.497854732,0.38487395,0.596649085,3,1.685714286
Chimp_Dec_Prob5_MatrixNoNAs.csv ,2.0875,0.894230769,2.930555556,0.833333333,3.2,0.766272189,3.724637681,0.646599777,7.564516129,0.405707196,2.178082192,0.56743941,2.268656716,0.380597015,2.974358974,0.237672584,3.117647059,0.148190045,3.416666667,0.086538462,0.960578083,13.61361786,26,4,0.153846154,0.238366668,0.333333333,0.575946286,0.483076923,0.682643794,3,1.584615385
